IV1680-121-51,"parish","Enworth","Gloucestershire","Bradley","[51.86, -1.81]","[51.8465, -1.93771]","POINT(-1.93771 51.8465)"
IV1680-121-52,"","Epallets","Hertfordshire","Hitchin","[51.95, -0.26]","[51.9114, -0.28282]","POINT(-0.28282 51.9114)"
IV1680-121-53,"settlement-gentlemen-3","Eperston","Nottinghamshire","Thurgarton","[53.06, -0.88]","[53.0345, -1.0561]","POINT(-1.0561 53.0345)"
IV1680-121-54,"settlement-baronet|settlement-gentlemen-3+|direction|market","EPPING","Essex","Waltham","[51.75, 0.18]","[51.6954, 0.104318]","POINT(0.104318 51.6954)"
IV1680-121-55,"seat-baron",""Epping Place"","Essex","Waltham","[51.75, 0.18]","[51.6954, 0.104318]","POINT(0.104318 51.6954)"
IV1680-121-56,"settlement-gentlemen-1","Eppleby",""Yorkshire North Riding"","Agbrigg","[54.53, -1.38]","[54.5032, -1.68795]","POINT(-1.68795 54.5032)"
IV1680-121-57,"","Eppleton","Durham",""Easington Ward"","[54.85, -1.03]","[54.8445, -1.41108]","POINT(-1.41108 54.8445)"
IV1680-121-58,"settlement-baronet|settlement-gentlemen-3+|seat-knight","Epsom","Surrey","Copthorne","[51.4, -0.2]","[51.3325, -0.274361]","POINT(-0.274361 51.3325)"
IV1680-121-59,"seat-baronet",""Epsom Court"","Surrey","Copthorne","[51.41, -0.18]","[51.3537, -0.266316]","POINT(-0.266316 51.3537)"
IV1680-121-60,"settlement-gentlemen-1","Epwell","Oxfordshire","Bloxham","[51.41, -0.18]","[51.3537, -0.266316]","POINT(-0.266316 51.3537)"
IV1680-122-01,"settlement-gentlemen-2","Epworth","Lincolnshire","Manley","[53.6, -0.63]","[53.5313, -0.820862]","POINT(-0.820862 53.5313)"
IV1680-122-02,"seat-viscount",""Ercol Castle"","Shropshire",""South Bradford"","[52.8, -2.56]","[52.7499, -2.59676]","POINT(-2.59676 52.7499)"
IV1680-122-03,"parish",""Ercol Magna"","Shropshire",""South Bradford"","[52.8, -2.56]","[52.7499, -2.59676]","POINT(-2.59676 52.7499)"
IV1680-122-04,"settlement-baronet",""Ercol Childs"","Shropshire",""North Bradford"","[52.86, -2.45]","[52.7801, -2.51099]","POINT(-2.51099 52.7801)"
IV1680-122-05,"seat-gentleman","Erdeswick","Cheshire","Northwich","[53.21, -2.38]","[53.1547, -2.49269]","POINT(-2.49269 53.1547)"
IV1680-122-06,"settlement-gentlemen-2","Erdington","Warwickshire","Hemlingford","[52.6, -1.78]","[52.5571, -1.80076]","POINT(-1.80076 52.5571)"
IV1680-122-07,"seat-gentleman",""Erdley Hall"","Cheshire","Macclesfield","[53.43, -1.85]","[53.3497, -2.01673]","POINT(-2.01673 53.3497)"
IV1680-122-08,"","Ereswick",""Yorkshire North Riding"","Bulmer","[54.06, -0.8]","[54.0031, -1.04771]","POINT(-1.04771 54.0031)"
IV1680-122-09,"parish","Erghe","Cornwall","Penwith","[50.48, -5.75]","[50.2236, -5.49624]","POINT(-5.49624 50.2236)"
IV1680-122-10,"","Eridg","Suffolk",""Hastings Rape"","[51.01, 0.4]","[51.0034, 0.471364]","POINT(0.471364 51.0034)"
IV1680-122-11,"","Eridg","Sussex",""Pevensey Rape"","[51.13, 0.2]","[51.1041, 0.232101]","POINT(0.232101 51.1041)"
IV1680-122-12,"settlement-gentlemen-1","Eriholm",""Yorkshire North Riding"",""Gilling East"","[54.5, -1.16]","[54.4732, -1.50694]","POINT(-1.50694 54.4732)"
IV1680-122-13,"","Eringham","Sussex",""Bramber Rape"","[50.91, -0.26]","[50.8585, -0.304434]","POINT(-0.304434 50.8585)"
IV1680-122-14,"settlement-gentlemen-1","Erisalk","Hampshire","Basingstoke","[51.28, -1.25]","[51.2265, -1.36485]","POINT(-1.36485 51.2265)"
IV1680-122-15,"settlement-gentlemen-1","Erisden","Northumberland",""Castle Ward"","[55.08, -1.05]","[55.0541, -1.51293]","POINT(-1.51293 55.0541)"
IV1680-122-16,"settlement-gentlemen-1","Erith","Huntingdonshire","Hurstingstone","[52.33, 0]","[52.3455, 0.00326681]","POINT(0.00326681 52.3455)"
IV1680-122-17,"settlement-gentlemen-2|seaport","Erith","Kent",""Sutton Lath"","[51.51, 0.21]","[51.4788, 0.173922]","POINT(0.173922 51.4788)"
IV1680-122-18,"settlement-gentlemen-2","Erlam","Lancashire","Salford","[53.53, -2.21]","[53.5136, -2.32454]","POINT(-2.32454 53.5136)"
IV1680-122-19,"settlement-gentlemen-2","Erleham","Norfolk",""City Of Norwich"","[52.73, 1.25]","[52.6028, 1.20705]","POINT(1.20705 52.6028)"
IV1680-122-20,"seat-bishop",""Erleham Hall"","Norfolk",""City Of Norwich"","[52.73, 1.25]","[52.6028, 1.20705]","POINT(1.20705 52.6028)"
IV1680-122-21,"parish","Erlington","Sussex",""Pevensey Rape"","[50.85, 0.16]","[50.8722, 0.194898]","POINT(0.194898 50.8722)"
IV1680-122-22,"settlement-gentlemen-3","Erme","Cornwall","Powder","[50.51, -5.25]","[50.3144, -4.98363]","POINT(-4.98363 50.3144)"
IV1680-122-23,"parish","Ernshill","Somerset","Crewkerne","[50.93, -2.86]","[50.8833, -2.79098]","POINT(-2.79098 50.8833)"
IV1680-122-24,"parish","Erpingham","Norfolk",""South Erpingham"","[52.93, 1.23]","[52.8334, 1.25264]","POINT(1.25264 52.8334)"
IV1680-122-25,"parish","Ertham","Sussex",""Chichester Rape"","[50.88, -0.71]","[50.8071, -0.701714]","POINT(-0.701714 50.8071)"
IV1680-122-26,"seat-gentleman","Erthigge","Denbighshire","Yale","[53.16, -3.91]","[53.0081, -4.08453]","POINT(-4.08453 53.0081)"
IV1680-122-27,"parish","Ervan","Cornwall","Pyder","[50.7, -5.08]","[50.4896, -5.00194]","POINT(-5.00194 50.4896)"
IV1680-122-28,"settlement-gentlemen-1","Ervells","Hampshire","Hambledon","[50.96, -1.03]","[50.918, -1.08195]","POINT(-1.08195 50.918)"
IV1680-122-29,"settlement-baronet","Erwarton","Suffolk","Samford","[52.08, 1.03]","[51.9819, 1.05149]","POINT(1.05149 51.9819)"
IV1680-122-30,"","Erwere","Pembrokeshire","Narberth","[51.86, -4.51]","[51.7587, -4.61543]","POINT(-4.61543 51.7587)"
IV1680-122-31,"settlement-gentlemen-1","Escombb","Durham",""Darlington Ward"","[54.7, -1.33]","[54.6769, -1.65069]","POINT(-1.65069 54.6769)"
IV1680-122-32,"settlement-gentlemen-1","Escote","Warwickshire","Hemlingford","[52.46, -1.63]","[52.4129, -1.74384]","POINT(-1.74384 52.4129)"
IV1680-122-33,"seat-gentleman",""Escoyt Hall"","Flintshire","Maylor","[53.01, -2.68]","[52.9568, -2.71165]","POINT(-2.71165 52.9568)"
IV1680-122-34,"seat-baron",""Escrick Hall"",""Yorkshire East Riding"","Morley","[53.93, -0.78]","[53.8597, -1.00622]","POINT(-1.00622 53.8597)"
IV1680-122-35,"","Esgill","Cumberland",""Leath Ward"","[54.86, -1.96]","[54.7822, -2.14224]","POINT(-2.14224 54.7822)"
IV1680-122-36,"settlement-baronet|settlement-gentlemen-3+|seat-knight","Esher","Surrey","Elmbridge","[51.4, -0.31]","[51.3661, -0.372336]","POINT(-0.372336 51.3661)"
IV1680-122-37,"settlement-gentlemen-1","Eshing","Surrey","Godalming","[51.21, -0.56]","[51.1788, -0.654354]","POINT(-0.654354 51.1788)"
IV1680-122-38,"settlement-gentlemen-1","Eshington","Northumberland",""Morpeth Ward"","[55.25, -1.18]","[55.1787, -1.58848]","POINT(-1.58848 55.1787)"
IV1680-122-39,"","Eshton",""Yorkshire West Riding"","Staincliffe","[54.05, -1.8]","[54.0008, -2.10615]","POINT(-2.10615 54.0008)"
IV1680-122-40,"settlement-gentlemen-3+","Esinden","Hertfordshire","Hertford","[51.8, -0.06]","[51.7673, -0.117648]","POINT(-0.117648 51.7673)"
IV1680-122-41,"settlement-gentlemen-1","Esington","Durham",""Easington Ward"","[54.8, -0.98]","[54.7598, -1.29694]","POINT(-1.29694 54.7598)"
IV1680-122-42,"parish","Esington","Oxfordshire","Ewelme","[51.68, -0.95]","[51.678, -1.138]","POINT(-1.138 51.678)"
IV1680-122-43,"","Esington","Pembrokeshire","Castlemartin","[51.8, -4.83]","[51.6584, -4.97996]","POINT(-4.97996 51.6584)"
IV1680-122-44,"settlement-gentlemen-1","Esington","Staffordshire","Cuttlestone","[52.66, -2.01]","[52.5638, -2.0504]","POINT(-2.0504 52.5638)"
IV1680-122-45,"settlement-gentlemen-1","Esington",""Yorkshire West Riding"","Staincliffe","[54, -2.18]","[53.9042, -2.34003]","POINT(-2.34003 53.9042)"
IV1680-122-46,"seat-gentleman","Esk","Cumberland",""Allerdale Ward"","[54.51, -3.01]","[54.3536, -3.27043]","POINT(-3.27043 54.3536)"
IV1680-122-47,"seat-gentleman","Esk",""Yorkshire East Riding"","Holderness","[53.93, -0.18]","[53.8525, -0.394298]","POINT(-0.394298 53.8525)"
IV1680-122-48,"","Eskdale","Cumberland",""Allerdale Ward"","[54.53, -3]","[54.3688, -3.2914]","POINT(-3.2914 54.3688)"
IV1680-122-49,"parish","Eskiviog","Flintshire","Mold","[53.33, -3.11]","[53.2571, -3.24741]","POINT(-3.24741 53.2571)"
IV1680-122-50,"parish","Eskiviog","Flintshire","Mold","[53.33, -3.11]","[53.2571, -3.24741]","POINT(-3.24741 53.2571)"
IV1680-122-51,"settlement-baronet|settlement-gentlemen-1","Eskrig",""Yorkshire East Riding"","Morley","[55.93, -0.78]","[55.8041, -1.16043]","POINT(-1.16043 55.8041)"
IV1680-122-52,"","Eslaby","Durham",""Darlington Ward"","[54.53, -1.03]","[54.5081, -1.37453]","POINT(-1.37453 54.5081)"
IV1680-122-53,"seat-gentleman","Eslas","Denbighshire","Bromfield","[53.13, -2.91]","[53.0367, -3.00365]","POINT(-3.00365 53.0367)"
IV1680-122-54,"settlement-gentlemen-1","Eslington","Northumberland",""Coquetdale Ward"","[55.45, -1.36]","[55.3384, -1.78646]","POINT(-1.78646 55.3384)"
IV1680-122-55,"seat-gentleman",""Eslington Hall"","Northumberland",""Coquetdale Ward"","[55.45, -1.36]","[55.3384, -1.78646]","POINT(-1.78646 55.3384)"
IV1680-122-56,"parish","Esrase","Devon",""South Molton"","[51.08, -3.9]","[51.0311, -3.76072]","POINT(-3.76072 51.0311)"
IV1680-122-57,"parish","Esse","Essex","Hinckford","[52.06, 0.41]","[52.0262, 0.413707]","POINT(0.413707 52.0262)"
IV1680-122-58,"seat-earl",""Essex House"","Middlesex","Westminster","[51.53, -0.03]","[51.5087, -0.131828]","POINT(-0.131828 51.5087)"
IV1680-122-59,"settlement-gentlemen-1","Essheales","Northumberland",""Morpeth Ward"","[54.98, -1.71]","[54.8989, -2.15597]","POINT(-2.15597 54.8989)"
IV1680-122-60,"seat-baron","Estanes","Essex",""Arundel Rape"","[51.91, 0.31]","[51.9038, 0.303803]","POINT(0.303803 51.9038)"
IV1680-123-01,"","Estaston","Shropshire",""North Bradford"","[52.93, -2.66]","[52.8839, -2.70839]","POINT(-2.70839 52.8839)"
IV1680-123-02,"parish","Estbury","Cheshire","Northwich","[53.21, -2.11]","[53.151, -2.21387]","POINT(-2.21387 53.151)"
IV1680-123-03,"settlement-gentlemen-1","Estby",""Yorkshire West Riding"","Staincliffe","[54.05, -1.66]","[53.9922, -1.97315]","POINT(-1.97315 53.9922)"
IV1680-123-04,"","Estcot","Wiltshire","Highworth","[51.58, -1.75]","[51.4855, -1.83125]","POINT(-1.83125 51.4855)"
IV1680-123-05,"settlement-gentlemen-1","Estcot","Wiltshire","Swanborough","[51.31, -1.95]","[51.2825, -1.96786]","POINT(-1.96786 51.2825)"
IV1680-123-06,"","Estfield",""Yorkshire West Riding"","Morley","[53.8, -1.56]","[53.7361, -1.77663]","POINT(-1.77663 53.7361)"
IV1680-123-07,"settlement-gentlemen-2","Estington","Gloucestershire","Whitstone","[51.76, -2.25]","[51.7497, -2.31535]","POINT(-2.31535 51.7497)"
IV1680-123-08,"settlement-gentlemen-1","Estington","Norfolk","Depwade","[52.58, 1.21]","[52.4451, 1.16764]","POINT(1.16764 52.4451)"
IV1680-123-09,"settlement-gentlemen-1","Estington","Norfolk","Freebridge","[52.76, 0.4]","[52.7227, 0.341824]","POINT(0.341824 52.7227)"
IV1680-123-10,"settlement-gentlemen-1","Esnor","Herefordshire","Radlow","[52.05, -2.3]","[51.9771, -2.39705]","POINT(-2.39705 51.9771)"
IV1680-123-11,"parish","Eston","Northamptonshire","Cleley","[52.18, -0.93]","[52.1324, -0.981138]","POINT(-0.981138 52.1324)"
IV1680-123-12,"settlement-gentlemen-1","Eston",""Yorkshire North Riding"","Langbaurgh","[54.58, -0.83]","[54.5619, -1.14556]","POINT(-1.14556 54.5619)"
IV1680-123-13,"","Eston",""Yorkshire East Riding"","Pickering","[54.16, 0]","[54.0884, -0.24491]","POINT(-0.24491 54.0884)"
IV1680-123-14,"seat-baronet","Eston","Northamptonshire","Cleley","[52.18, -0.93]","[52.1324, -0.981138]","POINT(-0.981138 52.1324)"
IV1680-123-15,"settlement-gentlemen-2","Estrington","Gloucestershire","Bradley","[51.85, -1.83]","[51.8397, -1.95192]","POINT(-1.95192 51.8397)"
IV1680-123-16,"settlement-gentlemen-1","Esthrop","Hampshire","Basingstoke","[51.33, -0.98]","[51.2956, -1.11314]","POINT(-1.11314 51.2956)"
IV1680-123-17,"","Estwick","Essex","Harlow","[51.81, 0.13]","[51.7962, 0.0359648]","POINT(0.0359648 51.7962)"
IV1680-123-18,"settlement-gentlemen-1","Estwood","Nottinghamshire","Broxtow","[53.06, -1.16]","[53.0197, -1.31224]","POINT(-1.31224 53.0197)"
IV1680-123-19,"settlement-gentlemen-1","Etall","Northumberland",""Glendale Ward"","[55.66, -1.53]","[55.521, -1.99502]","POINT(-1.99502 55.521)"
IV1680-123-20,"seat-gentleman",""Etall Castle"","Northumberland",""Glendale Ward"","[55.66, -1.5]","[55.5271, -1.9579]","POINT(-1.9579 55.5271)"
IV1680-123-21,"settlement-gentlemen-2","Etchells","Cheshire","Macclesfield","[53.5, -2.06]","[53.4206, -2.20856]","POINT(-2.20856 53.4206)"
IV1680-123-22,"parish","Etchingford","Sussex",""Bramber Rape"","[51.08, -0.35]","[51.0426, -0.406292]","POINT(-0.406292 51.0426)"
IV1680-123-23,"settlement-gentlemen-1","Etherston","Northumberland",""Bambrough Ward"","[55.6, -1.16]","[55.4857, -1.53378]","POINT(-1.53378 55.4857)"
IV1680-123-24,"seat-gentleman",""Etherston Hall"","Northumberland",""Bambrough Ward"","[55.6, -1.18]","[55.4978, -1.56136]","POINT(-1.56136 55.4978)"
IV1680-123-25,"settlement-gentlemen-1","Ethorp","Warwickshire","Knightlow","[52.4, -1.31]","[52.3339, -1.44442]","POINT(-1.44442 52.3339)"
IV1680-123-26,"parish","Ethy","Cornwall",""West Ward"","[50.51, -1.83]","[50.5146, -1.73968]","POINT(-1.73968 50.5146)"
IV1680-123-27,"settlement-gentlemen-1","Etlow","Gloucestershire","Bledisloe","[51.78, -2.43]","[51.7627, -2.4727]","POINT(-2.4727 51.7627)"
IV1680-123-28,"settlement-gentlemen-2","Eton","Norfolk",""City Of Norwich"","[52.73, 1.3]","[52.6001, 1.28883]","POINT(1.28883 52.6001)"
IV1680-123-29,"","Eton","Sussex",""Bramber Rape"","[51, -0.28]","[50.9439, -0.313348]","POINT(-0.313348 50.9439)"
IV1680-123-30,"parish","Eton","Northamptonshire","Nassaburgh","[52.65, -0.23]","[52.6496, -0.327248]","POINT(-0.327248 52.6496)"
IV1680-123-31,"parish","Etwall","Derbyshire","Appletree","[52.96, -1.5]","[52.886, -1.61265]","POINT(-1.61265 52.886)"
IV1680-123-32,"seat-knight",""Etwall Hall"","Derbyshire","Appletree","[52.96, -1.5]","[52.886, -1.61265]","POINT(-1.61265 52.886)"
IV1680-123-33,"parish","Eva","Cornwall","Powder","[50.5, -5.01]","[50.3342, -4.75738]","POINT(-4.75738 50.3342)"
IV1680-123-34,"parish","Evall","Cornwall","Pyder","[50.68, -5.1]","[50.4834, -5.01231]","POINT(-5.01231 50.4834)"
IV1680-123-35,"",""Evan Chappell"","Carmarthenshire","Elvet","[52.1, -0.4]","[52.0624, -0.450633]","POINT(-0.450633 52.0624)"
IV1680-123-36,"","Evart","Northumberland",""Glendale Ward"","[55.61, -1.46]","[55.4844, -1.91448]","POINT(-1.91448 55.4844)"
IV1680-123-37,"settlement-gentlemen-1","Eudington","Buckinghamshire","Aylesbury","[51.81, -0.66]","[51.798, -0.730618]","POINT(-0.730618 51.798)"
IV1680-123-38,"seat-gentleman","Eudness","Shropshire","Brimstree","[52.56, -2.28]","[52.544, -2.33603]","POINT(-2.33603 52.544)"
IV1680-123-39,"parish","Evedon","Lincolnshire","Aswardhurn","[53.08, -0.25]","[53.0238, -0.401806]","POINT(-0.401806 53.0238)"
IV1680-123-40,"","Evelot",""Yorkshire North Riding"","Barkston","[54.45, -1.76]","[54.3796, -2.07492]","POINT(-2.07492 54.3796)"
IV1680-123-41,"seat-gentleman","Evelyn","Shropshire",""South Bradford"","[52.68, -2.33]","[52.6445, -2.40253]","POINT(-2.40253 52.6445)"
IV1680-123-42,"settlement-gentlemen-1","Evenal","Staffordshire","Pirehill","[52.95, -2.06]","[52.9963, -2.18996]","POINT(-2.18996 52.9963)"
IV1680-123-43,"settlement-gentlemen-2","Evenley","Northamptonshire","Sutton","[52.1, -1.08]","[52.0662, -1.17515]","POINT(-1.17515 52.0662)"
IV1680-123-44,"settlement-gentlemen-1","Evenlode","Worcestershire","Oswaldslow","[51.96, -1.61]","[51.9807, -1.72566]","POINT(-1.72566 51.9807)"
IV1680-123-45,"settlement-gentlemen-2","Evenwood","Durham",""Darlington Ward"","[54.66, -1.36]","[54.6809, -1.56121]","POINT(-1.56121 54.6809)"
IV1680-123-46,"parish","Ever","Buckinghamshire","Cheltenham","[51.56, -0.53]","[51.8447, -0.56573]","POINT(-0.56573 51.8447)"
IV1680-123-47,"settlement-gentlemen-1","Ever-Church","Somerset","Wells","[51.18, -2.56]","[51.1482, -2.51587]","POINT(-2.51587 51.1482)"
IV1680-123-48,"seat-gentleman",""Ever-Church Lodg"","Somerset","Whitstone","[51.18, -2.58]","[51.1531, -2.52446]","POINT(-2.52446 51.1531)"
IV1680-123-49,"settlement-gentlemen-1","Everdons","Northamptonshire","Fawsley","[52.28, -1.03]","[52.2246, -1.12774]","POINT(-1.12774 52.2246)"
IV1680-123-50,"","Evering","Kent",""Shepway Lath"","[51.1, 1.13]","[51.1274, 1.1766]","POINT(1.1766 51.1274)"
IV1680-123-51,"settlement-baronet","Everingham",""Yorkshire East Riding"","Harthill","[53.95, -0.56]","[53.8834, -0.818657]","POINT(-0.818657 53.8834)"
IV1680-123-52,"settlement-gentlemen-1",""Everley East"","Wiltshire","Elstub","[51.33, -1.46]","[51.3078, -1.53498]","POINT(-1.53498 51.3078)"
IV1680-123-53,"settlement-gentlemen-1",""Everley West"","Wiltshire","Elstub","[51.33, -1.65]","[51.3114, -1.71504]","POINT(-1.71504 51.3114)"
IV1680-123-54,"settlement-gentlemen-1",""Eversden Magna"","Cambridgeshire","Stow","[52.16, -0.01]","[52.1485, 0.0325915]","POINT(0.0325915 52.1485)"
IV1680-123-55,"settlement-gentlemen-1",""Eversden Parva"","Cambridgeshire","Stow","[52.18, -0.03]","[52.1586, 5.126e-06]","POINT(5.126e-06 52.1586)"
IV1680-123-56,"parish","Eversham",""Yorkshire East Riding"","Howdenshire","[54.43, -1.38]","[54.3708, -1.62235]","POINT(-1.62235 54.3708)"
IV1680-123-57,"parish","Eversholt","Bedfordshire",""Hang East"","[52.01, -0.46]","[51.9878, -0.533803]","POINT(-0.533803 51.9878)"
IV1680-123-58,"settlement-gentlemen-1|direction|market","EVERSHOT","Dorset","Tollerford","[50.9, -2.66]","[50.8424, -2.60598]","POINT(-2.60598 50.8424)"
IV1680-123-59,"settlement-gentlemen-1","Eversley","Hampshire","Holdshott","[51.35, -0.75]","[51.3566, -0.899829]","POINT(-0.899829 51.3566)"
IV1680-123-60,"settlement-gentlemen-1","Everton","Bedfordshire","Biggleswade","[52.18, -0.28]","[52.1342, -0.286981]","POINT(-0.286981 52.1342)"
IV1680-124-01,"settlement-gentlemen-1","Everton","Huntingdonshire","Toseland","[52.21, -0.25]","[52.1633, -0.197523]","POINT(-0.197523 52.1633)"
IV1680-124-02,"settlement-gentlemen-1","Everton","Lancashire",""West Derby"","[53.51, -2.76]","[53.4159, -2.76799]","POINT(-2.76799 53.4159)"
IV1680-124-03,"settlement-baronet","Everton","Nottinghamshire",""North Clay"","[53.46, -0.76]","[53.4085, -0.972059]","POINT(-0.972059 53.4085)"
IV1680-124-04,"settlement-gentlemen-3+|seat-baronet|seat-knight|parliament-2|direction|market","EVESHAM","Worcestershire","Blackenhurst","[52.08, -1.81]","[52.0949, -1.95057]","POINT(-1.95057 52.0949)"
IV1680-124-05,"settlement-gentlemen-1","Evilston","Wiltshire","Branch","[51.15, -1.83]","[51.1082, -1.86473]","POINT(-1.86473 51.1082)"
IV1680-124-06,"settlement-gentlemen-1","Evilton","Somerset","Somerton","[51.05, -2.65]","[51.0174, -2.62962]","POINT(-2.62962 51.0174)"
IV1680-124-07,"settlement-gentlemen-2","Evington","Herefordshire","Wolphy","[52.23, -2.73]","[52.2186, -2.75771]","POINT(-2.75771 52.2186)"
IV1680-124-08,"seat-baronet","Evington","Kent",""Shepway Lath"","[51.11, 0.96]","[51.148, 1.03365]","POINT(1.03365 51.148)"
IV1680-124-09,"settlement-gentlemen-1","Evington","Leicestershire","Gartree","[52.66, -0.95]","[52.5978, -1.11356]","POINT(-1.11356 52.5978)"
IV1680-124-10,"settlement-gentlemen-2",""Eulesay Barlow"",""Yorkshire West Riding"","Strafforth","[53.56, -1.11]","[53.5143, -1.333]","POINT(-1.333 53.5143)"
IV1680-124-11,"settlement-gentlemen-3","Euxton","Lancashire","Leyland","[53.8, -2.48]","[53.6903, -2.6873]","POINT(-2.6873 53.6903)"
IV1680-124-12,"parish","Ewel","Kent",""St Augustine Lath"","[51.13, 1.21]","[51.1676, 1.22918]","POINT(1.22918 51.1676)"
IV1680-124-13,"settlement-gentlemen-3|direction|market","EWEL","Surrey","Copthorne","[51.41, -0.16]","[51.3494, -0.251112]","POINT(-0.251112 51.3494)"
IV1680-124-14,"settlement-gentlemen-3","Ewelm","Oxfordshire","Ewelme","[51.61, -0.91]","[51.5691, -0.995455]","POINT(-0.995455 51.5691)"
IV1680-124-15,"settlement-gentlemen-1","Ewenny","Glamorganshire","Ogmore","[51.56, -3.73]","[51.4718, -3.57935]","POINT(-3.57935 51.4718)"
IV1680-124-16,"seat-baronet",""Ewenny Hose"","Glamorganshire","Ogmore","[51.56, -3.73]","[51.4718, -3.57935]","POINT(-3.57935 51.4718)"
IV1680-124-17,"settlement-baronet","Ewerby","Lincolnshire","Aswardhurn","[53.06, -0.21]","[53.0113, -0.362285]","POINT(-0.362285 53.0113)"
IV1680-124-18,"settlement-gentlemen-1","Ewhurst","Hampshire","Kingsclere","[51.38, -1.2]","[51.3272, -1.2528]","POINT(-1.2528 51.3272)"
IV1680-124-19,"settlement-gentlemen-2","Ewhurst","Surrey","Blackheath","[51.18, -0.35]","[51.1675, -0.437262]","POINT(-0.437262 51.1675)"
IV1680-124-20,"parish","Ewhurst","Sussex",""Hastings Rape"","[50.96, 0.7]","[50.9728, 0.702827]","POINT(0.702827 50.9728)"
IV1680-124-21,"settlement-gentlemen-1","Ewithington","Herefordshire","Broxash","[52.21, -2.4]","[52.1905, -2.49188]","POINT(-2.49188 52.1905)"
IV1680-124-22,"parish",""Ewrin Courtney"","Dorset","Redlane","[50.98, -2.16]","[50.9396, -2.22092]","POINT(-2.22092 50.9396)"
IV1680-124-23,"parish",""Ewrin Minster"","Dorset",""Sixpenny Handley"","[51.01, -1.96]","[50.9625, -1.98557]","POINT(-1.98557 50.9625)"
IV1680-124-24,"settlement-gentlemen-3+","Ewshot","Hampshire","Crondall","[51.28, -0.7]","[51.2696, -0.798467]","POINT(-0.798467 51.2696)"
IV1680-124-25,"settlement-gentlemen-1","Ewston","Suffolk","Blackbourn","[52.41, 0.88]","[52.3714, 0.783262]","POINT(0.783262 52.3714)"
